execucao,valor_de_j1,valor_de_j1_serial,ponto,z,n_max,j1,gn,n,qnt_q_values,Aq,pi_tau,frac_exp,ops_gn,gn1,ot,op
0,0.0105115110510344,-0.00372387965433325,10.049999999999999,l2,21,0.5879106849897653,0.2932988830434624,19,151,2.290101838298142e-05,0.003497315163258463,0.004523773677647114,0.005271767877275124,0.28343264796421863,0.005943389987805858,0.0046829371131025255
0,0.0105115110510344,-0.00372387965433325,10.049999999999999,l2,21,0.5879106849897653,0.2932988830434624,20,151,2.2255029762163758e-05,0.0034371341462247074,0.004481780051719397,0.0051889703900087625,0.28343264796421863,0.005943389987805858,0.0046829371131025255
0,0.0105115110510344,-0.00372387965433325,10.049999999999999,l2,21,0.5879106849897653,0.2932988830434624,21,151,2.46959098149091e-05,0.003968100034398958,0.005032598914112896,0.005776679841801524,0.28343264796421863,0.005943389987805858,0.0046829371131025255
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,1,151,3.3871125197038054e-05,0.006927835056558251,0.009028338943608105,0.010446210013469681,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,2,151,2.8493697755038738e-05,0.005246025219094008,0.006971394817810506,0.008273506187833846,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,3,151,3.0463968869298697e-05,0.005490038922289386,0.007163966045482084,0.008333337143994868,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,4,151,3.3396820072084665e-05,0.006589147116756067,0.008278532943222672,0.00978372833924368,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,5,151,2.828295691870153e-05,0.004916692909318954,0.006481009826529771,0.0077846233325544745,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,6,151,2.523293369449675e-05,0.004138202115427703,0.0055336737423203886,0.006273449864238501,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,7,151,2.550604403950274e-05,0.0040500330505892634,0.005322088109096512,0.006181264063343406,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,8,151,3.9143895264714956e-05,0.006960730912396684,0.008869138051522896,0.010416115139378235,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,9,151,3.539989120326936e-05,0.0065495900344103575,0.008330187876708806,0.009840809827437624,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,10,151,3.241308149881661e-05,0.0039356559864245355,0.005374032130930573,0.0063119335973169655,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,11,151,2.2127729607746005e-05,0.0038231927901506424,0.004779450915521011,0.005472304008435458,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,12,151,2.4805107386782765e-05,0.004415038012666628,0.00586525778635405,0.00710284904926084,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,13,151,2.25741823669523e-05,0.0035751411342062056,0.005264255974907428,0.005622693861369044,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,14,151,2.3099040845409036e-05,0.0036103301390539855,0.0050247369217686355,0.005660837079631165,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,15,151,2.2183055989444256e-05,0.0034069299581460655,0.0046675787889398634,0.005240052298177034,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,16,151,2.3094151401892304e-05,0.0035842790093738586,0.004708619089797139,0.005847053485922515,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,17,151,2.2653170162811875e-05,0.0038169301114976406,0.005051352869486436,0.005883090780116618,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,18,151,2.4165899958461523e-05,0.003980338020483032,0.005147864139871672,0.006026376941008493,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,19,151,2.3404019884765148e-05,0.003771553107071668,0.005020150216296315,0.006036467209924012,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,20,151,2.4514185497537255e-05,0.004066824913024902,0.005355065019102767,0.006166412291349843,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,21,151,2.2493040887638927e-05,0.0036717461480293423,0.004716379888122901,0.005742865876527503,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,22,151,2.284388756379485e-05,0.0038543371483683586,0.004846796975471079,0.005575204238994047,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,23,151,2.2477121092379093e-05,0.003675427898997441,0.004634086100850254,0.00542580068577081,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,24,151,2.2868072846904397e-05,0.003954454994527623,0.004828944889595732,0.005423484108177945,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,25,151,2.257621963508427e-05,0.003701775101944804,0.004629930102964863,0.005706136958906427,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,26,151,2.3271044483408332e-05,0.003838496981188655,0.004732903005788103,0.005390549602452666,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,27,151,2.555496757850051e-05,0.004388545989058912,0.005720919900340959,0.0067476609838195145,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,28,151,2.2750115022063255e-05,0.0038182782009243965,0.004912184231216088,0.005660873983288184,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,29,151,2.356010372750461e-05,0.004167698934907094,0.005209620023379102,0.006131309841293842,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,30,151,2.568407217040658e-05,0.004497940826695412,0.005636995105305687,0.006490943924291059,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,31,151,3.066795761696994e-05,0.003961333044571802,0.00487877510022372,0.005458833940792829,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,32,151,2.270811819471419e-05,0.0039073332445696,0.0047494729806203395,0.00544497201917693,0.5444799649412744,0.01188582688337192,0.009852211980614811
0,-0.0187961855759299,-0.00880313468716816,20.0,l2,33,1.12875602193526,0.5614882679947186,33,151,0.00011014091433025897,0.003860401950078085,0.004751143074827269,0.005544326995732263,0.5444799649412744,0.01188582688337192,0.009852211980614811
